task,layer,tau,metric,mean,sem,n
strike,14,4,curvature,1.8058826475846146,0.02830764067028293,30
strike,14,5,curvature,1.7062366122816135,0.02012910688494996,30
strike,14,6,curvature,1.8211303065876527,0.024507197878979387,30
strike,14,7,curvature,1.7612473733904253,0.02185960054482149,30
strike,14,8,curvature,1.7833945649842773,0.025959026114181542,30
strike,14,-8,tortuosity,4.941753299870033,0.10748882538809867,30
strike,14,-7,tortuosity,4.7951738932302925,0.10849994901924206,30
strike,14,-6,tortuosity,4.773327738719505,0.12619981506773495,30
strike,14,-5,tortuosity,4.578343983526745,0.09511464796317165,30
strike,14,-4,tortuosity,4.582099557124225,0.09973108034110055,30
strike,14,-3,tortuosity,4.306785082513474,0.07403577063971667,30
strike,14,-2,tortuosity,4.314736816692247,0.10407043594906301,30
strike,14,-1,tortuosity,4.195944209196046,0.09355803151874958,30
strike,14,0,tortuosity,4.269958762908672,0.10981592799893715,30
strike,14,1,tortuosity,4.27582770959611,0.1000096719494181,30
strike,14,2,tortuosity,4.324976377972009,0.10944184651843379,30
strike,14,3,tortuosity,4.239723077608989,0.09134790439654693,30
strike,14,4,tortuosity,4.265580400169972,0.10306998736056454,30
strike,14,5,tortuosity,4.197580321352693,0.07708454709401653,30
strike,14,6,tortuosity,4.257327227000027,0.0877392515016095,30
strike,14,7,tortuosity,4.173723098451905,0.05897367723892459,30
strike,14,8,tortuosity,4.215861687847428,0.048282208591835234,30
strike,14,-8,pr,4.283082660039266,0.1156732397180865,30
strike,14,-7,pr,4.20515505472819,0.11777196266486577,30
strike,14,-6,pr,4.106124599774678,0.11045515212214636,30
strike,14,-5,pr,3.9985147873560587,0.10123737755504521,30
strike,14,-4,pr,3.840586256980896,0.09104560763246279,30
strike,14,-3,pr,3.710475540161133,0.08753172163890457,30
strike,14,-2,pr,3.6209856510162353,0.09298012409213773,30
strike,14,-1,pr,3.6043558915456138,0.09648355801742312,30
strike,14,0,pr,3.5677892049153646,0.10324676118729993,30
strike,14,1,pr,3.6548399130503335,0.10223841725449306,30
strike,14,2,pr,3.7167306184768676,0.09242922270770106,30
strike,14,3,pr,3.753490908940633,0.09318760789541967,30
strike,14,4,pr,3.6507607221603395,0.09604546173269268,30
strike,14,5,pr,3.6084296703338623,0.10073276166492075,30
strike,14,6,pr,3.5987712383270263,0.08883907792685136,30
strike,14,7,pr,3.6488260587056476,0.06663860270516646,30
strike,14,8,pr,3.696293862660726,0.06261183226051328,30
strike,15,-8,speed,7.898572238286336,0.13944932620008757,30
strike,15,-7,speed,8.280508470535278,0.19365471558552663,30
strike,15,-6,speed,8.098176034291585,0.1695614907682775,30
strike,15,-5,speed,9.044854640960693,0.19774520598273662,30
strike,15,-4,speed,8.466113487879435,0.0969092638681386,30
strike,15,-3,speed,8.38556464513143,0.1481048356069322,30
strike,15,-2,speed,8.246566915512085,0.08190182368723822,30
strike,15,-1,speed,8.537223545710246,0.14758866949814317,30
strike,15,0,speed,8.492382017771403,0.10732933035262762,30
strike,15,1,speed,8.614492019017538,0.1419184085243181,30
strike,15,2,speed,8.30534750620524,0.11856061127352666,30
strike,15,3,speed,8.679108603795369,0.1631174434270675,30
strike,15,4,speed,8.462653160095215,0.15663797680358507,30
strike,15,5,speed,8.861950874328613,0.17537795648699092,30
strike,15,6,speed,8.451062059402465,0.13328152030549098,30
strike,15,7,speed,8.662936846415201,0.20134749186419218,30
strike,15,8,speed,8.740406211217245,0.2704047149622698,30
strike,15,-8,curvature,1.8602481250459177,0.023393275165090013,30
strike,15,-7,curvature,1.7850949052837828,0.02467039386863044,30
strike,15,-6,curvature,1.8094947175909573,0.026493098533964806,30
strike,15,-5,curvature,1.6861712138234792,0.023621745473120844,30
strike,15,-4,curvature,1.8069959820628703,0.023264708587319095,30
strike,15,-3,curvature,1.7148232956830296,0.01968997626555914,30
strike,15,-2,curvature,1.7575987833301228,0.020073347234689225,30
strike,15,-1,curvature,1.6984423239844557,0.017213447932387712,30
strike,15,0,curvature,1.785047805363651,0.02073100767807113,30
strike,15,1,curvature,1.7120327446777694,0.017603651474596322,30
strike,15,2,curvature,1.8119867231522255,0.024236212456128843,30
strike,15,3,curvature,1.7353695903039985,0.01783488354859445,30
strike,15,4,curvature,1.7906700086159675,0.02445336307158925,30
strike,15,5,curvature,1.6935107866292702,0.016186010597378005,30
strike,15,6,curvature,1.7939861831023727,0.01866804452077234,30
strike,15,7,curvature,1.7408184449577602,0.01625184625886432,30
strike,15,8,curvature,1.7576456194320431,0.02345176514211514,30
strike,15,-8,tortuosity,4.56442945742624,0.11641188020494404,30
strike,15,-7,tortuosity,4.421999044226076,0.1146937457568039,30
strike,15,-6,tortuosity,4.46485349754061,0.1323788682871367,30
strike,15,-5,tortuosity,4.2828732040409285,0.09342923516785182,30
strike,15,-4,tortuosity,4.3072818669088555,0.10112272034164398,30
strike,15,-3,tortuosity,4.038559345126297,0.06769859935212458,30
strike,15,-2,tortuosity,4.08209364600718,0.09686017313740104,30
strike,15,-1,tortuosity,3.9629980790791124,0.08127967355090973,30
strike,15,0,tortuosity,4.0930117211377715,0.103048988347568,30
strike,15,1,tortuosity,4.075503166403826,0.09261337692495662,30
strike,15,2,tortuosity,4.177543012458323,0.10129626924308839,30
strike,15,3,tortuosity,4.0666373518938075,0.0802145873731186,30
strike,15,4,tortuosity,4.066923259710545,0.09257138547695272,30
strike,15,5,tortuosity,3.9587099392182394,0.06514225997006627,30
strike,15,6,tortuosity,3.9811255442477074,0.07788034783321447,30
strike,15,7,tortuosity,3.8779561481381633,0.05180949842903826,30
strike,15,8,tortuosity,3.927267460578542,0.04809628973915375,30
strike,15,-8,pr,3.8075782378514607,0.1024762988975717,30
strike,15,-7,pr,3.74014835357666,0.10956589609345488,30
strike,15,-6,pr,3.6419232368469237,0.10718130379596744,30
strike,15,-5,pr,3.54923833211263,0.09880612148502244,30
strike,15,-4,pr,3.461103145281474,0.09013247638398844,30
strike,15,-3,pr,3.4165473699569704,0.07965672596816989,30
strike,15,-2,pr,3.4127998828887938,0.07985838926281613,30
strike,15,-1,pr,3.436550188064575,0.0796752136643019,30
strike,15,0,pr,3.386604579289754,0.08873605756392576,30
strike,15,1,pr,3.4437549352645873,0.0932645567784078,30
strike,15,2,pr,3.5120035648345946,0.08632607341176651,30
strike,15,3,pr,3.5372077385584513,0.08252401262159285,30
strike,15,4,pr,3.426770265897115,0.0803019789967077,30
strike,15,5,pr,3.358319902420044,0.07920611363210932,30
strike,15,6,pr,3.320384709040324,0.07095601354116564,30
strike,15,7,pr,3.3316022793451947,0.058354185028346314,30
strike,15,8,pr,3.3841725031534833,0.058399000296145004,30
strike,16,-8,speed,7.923701381683349,0.13025730668457935,30
strike,16,-7,speed,8.334660704930624,0.1919941502358878,30
strike,16,-6,speed,8.16109693845113,0.1740573861502506,30
strike,16,-5,speed,9.008937549591064,0.18019565393544454,30
strike,16,-4,speed,8.514859040578207,0.1093684542492649,30
strike,16,-3,speed,8.389374462763469,0.1390782865502751,30
strike,16,-2,speed,8.276694297790527,0.08711838301999672,30
strike,16,-1,speed,8.505089282989502,0.14178550426759332,30
strike,16,0,speed,8.55256830851237,0.11065663227107854,30
strike,16,1,speed,8.572847604751587,0.1322396358753507,30
strike,16,2,speed,8.34933320681254,0.12859932676312202,30
strike,16,3,speed,8.752159150441488,0.1713196262231462,30
strike,16,4,speed,8.50098958015442,0.15024116777457638,30
strike,16,5,speed,8.954745880762736,0.18197510243837076,30
strike,16,6,speed,8.50390814145406,0.1331499207007233,30
strike,16,7,speed,8.701136700312297,0.2132596647139566,30
strike,16,8,speed,8.876447343826294,0.29059407223948264,30
strike,16,-8,curvature,1.860407041659387,0.022654122719746143,30
strike,16,-7,curvature,1.7921484336413074,0.02563191574520536,30
strike,16,-6,curvature,1.8106328796939049,0.02559619155108938,30
strike,16,-5,curvature,1.6889643175746791,0.022975122658397847,30
strike,16,-4,curvature,1.8028320782208667,0.02281815522560829,30
strike,16,-3,curvature,1.7248695759074897,0.019443119169996928,30
strike,16,-2,curvature,1.7572285472230262,0.02046298007983394,30
strike,16,-1,curvature,1.707055743105375,0.01675923950121558,30
strike,16,0,curvature,1.78373053795269,0.019529784598749697,30
strike,16,1,curvature,1.716875502618315,0.016405682958406897,30
strike,16,2,curvature,1.8088696006464824,0.02353343256675557,30
strike,16,3,curvature,1.744667550790914,0.01871088271756331,30
strike,16,4,curvature,1.7835350593261972,0.023087669106374168,30
strike,16,5,curvature,1.704421692692681,0.01568582521263717,30
strike,16,6,curvature,1.793518360705057,0.01761219387229988,30
strike,16,7,curvature,1.7457740282796064,0.016180671521503587,30
strike,16,8,curvature,1.7595505867338241,0.022645643801758344,30
strike,16,-8,tortuosity,4.573283212948137,0.1149713484173962,30
strike,16,-7,tortuosity,4.418939132240188,0.1122637601121549,30
strike,16,-6,tortuosity,4.452519209468287,0.130926872263167,30
strike,16,-5,tortuosity,4.275991985562433,0.09494230042729761,30
strike,16,-4,tortuosity,4.260735848231341,0.09588077322552044,30
strike,16,-3,tortuosity,3.9891092558002037,0.06285780557238065,30
strike,16,-2,tortuosity,4.003294268332908,0.09203690624523832,30
strike,16,-1,tortuosity,3.889552461723161,0.07987012571564014,30
strike,16,0,tortuosity,4.0362368557187045,0.10101018025860432,30
strike,16,1,tortuosity,4.043591423076991,0.09188110543572195,30
strike,16,2,tortuosity,4.138550318600497,0.097374633473562,30
strike,16,3,tortuosity,4.0439890656440545,0.082383484772115,30
strike,16,4,tortuosity,4.065742741806058,0.09278379221099722,30
strike,16,5,tortuosity,3.94672087432646,0.06192155273584966,30
strike,16,6,tortuosity,3.982491138462344,0.07599617723800134,30
strike,16,7,tortuosity,3.8857320670704425,0.048283285476228455,30
strike,16,8,tortuosity,3.9281017130656024,0.05276340943400276,30
strike,16,-8,pr,3.7769381125768025,0.1017386392038183,30
strike,16,-7,pr,3.738600564002991,0.10771928590165687,30
strike,16,-6,pr,3.6413833697636924,0.10240690135393855,30
strike,16,-5,pr,3.5236560503641763,0.08882645466458414,30
strike,16,-4,pr,3.403265444437663,0.07972004888267387,30
strike,16,-3,pr,3.3548877239227295,0.07393544997377377,30
strike,16,-2,pr,3.348132864634196,0.07675930307523494,30
strike,16,-1,pr,3.378970575332642,0.07787679154280558,30
strike,16,0,pr,3.3607234001159667,0.08783185675660608,30
strike,16,1,pr,3.4268723646799724,0.09432347474457692,30
strike,16,2,pr,3.506990083058675,0.08897948626873395,30
strike,16,3,pr,3.524225703875224,0.08720035095507783,30
strike,16,4,pr,3.41202867825826,0.08317929630300855,30
strike,16,5,pr,3.3407681147257486,0.07838857236987318,30
strike,16,6,pr,3.3220542828241983,0.06905414629693166,30
strike,16,7,pr,3.3448129018147785,0.056409585610590104,30
strike,16,8,pr,3.3974965174992877,0.059862178557747406,30
strike,17,-8,speed,8.062464348475139,0.12786147307240608,30
strike,17,-7,speed,8.503378613789875,0.21582816809763994,30
strike,17,-6,speed,8.287251822153728,0.17778081145670782,30
strike,17,-5,speed,9.150806681315105,0.17554233402449393,30
strike,17,-4,speed,8.588401508331298,0.11673026766541099,30
strike,17,-3,speed,8.442382637659708,0.12350688833718718,30
strike,17,-2,speed,8.286919752756754,0.09292740802609568,30
strike,17,-1,speed,8.48806529045105,0.12604016275885355,30
strike,17,0,speed,8.609530878067016,0.11098358332096207,30
strike,17,1,speed,8.644102557500203,0.11390012546321383,30
strike,17,2,speed,8.466857528686523,0.12545842812032856,30
strike,17,3,speed,8.848018821080526,0.18987369789320932,30
strike,17,4,speed,8.592042811711629,0.16000471754138826,30
strike,17,5,speed,9.144570032755533,0.22589566146287632,30
strike,17,6,speed,8.638425095876057,0.14441385133484774,30
strike,17,7,speed,8.985501257578532,0.2628457823844499,30
strike,17,8,speed,9.233895715077718,0.36267024452834784,30
strike,17,-8,curvature,1.837778157474143,0.02383287575360763,30
strike,17,-7,curvature,1.7890723612512671,0.02290473953358502,30
strike,17,-6,curvature,1.828729954519495,0.024176255559179963,30
strike,17,-5,curvature,1.6969198578438882,0.02390345614300709,30
strike,17,-4,curvature,1.807501451901234,0.022327565051088967,30
strike,17,-3,curvature,1.7415401050979393,0.01837782497848718,30
strike,17,-2,curvature,1.7722742402049325,0.02000607950214295,30
strike,17,-1,curvature,1.7243254220841047,0.015185758537873078,30
strike,17,0,curvature,1.7882062189982324,0.019770704503740282,30
strike,17,1,curvature,1.7362099387468368,0.015804903427524993,30
strike,17,2,curvature,1.8114030341747926,0.022099259131928374,30
strike,17,3,curvature,1.7566696714896004,0.019459910645351457,30
strike,17,4,curvature,1.776361391594077,0.021402758603168624,30
strike,17,5,curvature,1.7059880489957677,0.01605901460012886,30
strike,17,6,curvature,1.7840876427496433,0.017464278382811893,30
strike,17,7,curvature,1.7491113681202228,0.01651682399457338,30
strike,17,8,curvature,1.7457630785500098,0.019702730808341003,30
strike,17,-8,tortuosity,4.516412122266748,0.12210323325962334,30
strike,17,-7,tortuosity,4.388781277042744,0.11988859288340456,30
strike,17,-6,tortuosity,4.38399392712789,0.13991163909940824,30
strike,17,-5,tortuosity,4.204506377402149,0.10476662519540846,30
strike,17,-4,tortuosity,4.15186767592271,0.10105917240204014,30
strike,17,-3,tortuosity,3.890236436216961,0.06731616474218441,30
strike,17,-2,tortuosity,3.845469207828275,0.09438374720630159,30
strike,17,-1,tortuosity,3.752470853655846,0.08669507077676765,30
strike,17,0,tortuosity,3.915636111284874,0.10317603534083516,30
strike,17,1,tortuosity,3.9461411938347584,0.09664440132377021,30
strike,17,2,tortuosity,3.9937388215795466,0.09738013636096703,30
strike,17,3,tortuosity,3.8928482346601823,0.08962781126929813,30
strike,17,4,tortuosity,3.897748203700059,0.09094676174777695,30
strike,17,5,tortuosity,3.785361984316413,0.06243817664994914,30
strike,17,6,tortuosity,3.7901095977134904,0.06741242888831392,30
strike,17,7,tortuosity,3.6892917506189553,0.042387783101542134,30
strike,17,8,tortuosity,3.7033834524653035,0.0502233497469984,30
strike,17,-8,pr,3.5384592692057293,0.09936720903922995,30
strike,17,-7,pr,3.61796015103658,0.10866320066413084,30
strike,17,-6,pr,3.587597902615865,0.10422100734569752,30
strike,17,-5,pr,3.4693684577941895,0.09098565049470068,30
strike,17,-4,pr,3.290186325709025,0.07834489061296275,30
strike,17,-3,pr,3.230744743347168,0.07870491599341523,30
strike,17,-2,pr,3.234582193692525,0.08576314869152081,30
strike,17,-1,pr,3.292251205444336,0.08559390622085905,30
strike,17,0,pr,3.303515076637268,0.09531310310768193,30
strike,17,1,pr,3.363316472371419,0.10284726482091644,30
strike,17,2,pr,3.423594260215759,0.09878372363220295,30
strike,17,3,pr,3.3949280738830567,0.09774019744874947,30
strike,17,4,pr,3.2633309920628863,0.09395022158774055,30
strike,17,5,pr,3.170990522702535,0.0853108630556228,30
strike,17,6,pr,3.1295652707417805,0.06969246214784955,30
strike,17,7,pr,3.121144970258077,0.05433323349327896,30
strike,17,8,pr,3.157096846898397,0.0637781945942529,30
strike,18,-8,speed,8.629228289922079,0.1250755728919978,30
strike,18,-7,speed,9.140690024693807,0.2517962411340704,30
strike,18,-6,speed,8.89963205655416,0.2050174676987737,30
strike,18,-5,speed,9.802290980021159,0.17903563077457746,30
strike,18,-4,speed,9.125540892283121,0.12596505261345461,30
strike,18,-3,speed,8.94243179957072,0.12970990609562275,30
strike,18,-2,speed,8.78033579190572,0.0928851500359213,30
strike,18,-1,speed,8.959981282552084,0.1196681537819977,30
strike,18,0,speed,9.127303536732992,0.11222083535675133,30
strike,18,1,speed,9.158233340581258,0.11179162205124746,30
strike,18,2,speed,8.994622993469239,0.13799309430367807,30
strike,18,3,speed,9.368068218231201,0.19248173976327465,30
strike,18,4,speed,9.104918829600017,0.16208991480747756,30
strike,18,5,speed,9.695829264322917,0.23630670547826835,30
strike,18,6,speed,9.166673676172893,0.15648604888081036,30
strike,18,7,speed,9.502287801106771,0.2799717056666227,30
strike,18,8,speed,9.87443281809489,0.3851833732787304,30
strike,18,-8,curvature,1.8387924406687657,0.023669868098492967,30
strike,18,-7,curvature,1.7915368073294995,0.025180597081273303,30
strike,18,-6,curvature,1.847013990930357,0.02292073598844575,30
strike,18,-5,curvature,1.7012956767774758,0.025358792052486267,30
strike,18,-4,curvature,1.816992276065424,0.021691836611960894,30
strike,18,-3,curvature,1.7556999577938563,0.017686933024421758,30
strike,18,-2,curvature,1.788114725155068,0.02019914917187782,30
strike,18,-1,curvature,1.7377082165069875,0.015811857352222295,30
strike,18,0,curvature,1.79264084984781,0.01937977446536838,30
strike,18,1,curvature,1.747791226336558,0.015228874513518316,30
strike,18,2,curvature,1.8178631026720884,0.02105497829773769,30
strike,18,3,curvature,1.7641863420963129,0.02117904652748506,30
strike,18,4,curvature,1.785321964439307,0.021958256865809378,30
strike,18,5,curvature,1.7135037402439974,0.017378920413205247,30
strike,18,6,curvature,1.7877529293080843,0.019173246260857972,30
strike,18,7,curvature,1.755246562701566,0.017698563856491604,30
strike,18,8,curvature,1.7516076286974878,0.0218486800632589,30
strike,18,-8,tortuosity,4.64378267605201,0.12356004212164061,30
strike,18,-7,tortuosity,4.514316875646446,0.1262797852949046,30
strike,18,-6,tortuosity,4.497743861153153,0.1418571976491975,30
strike,18,-5,tortuosity,4.300404540156982,0.1089277930930297,30
strike,18,-4,tortuosity,4.227248757695891,0.10084122408177407,30
strike,18,-3,tortuosity,3.935529521592953,0.07026073704344772,30
strike,18,-2,tortuosity,3.8550288722426997,0.0924287740830188,30
