task,layer,target,condition_type,condition_value,fold,r2,n_test_windows
strike,1,ee_velocity,contact,0,2,0.7497269511222839,1936
strike,1,ee_velocity,contact,0,3,0.6270293593406677,1955
strike,1,ee_velocity,contact,0,4,0.6905102729797363,1939
strike,1,ee_velocity,contact,1,0,-1.2602040767669678,182
strike,1,ee_velocity,contact,1,1,-1.44390869140625,183
strike,1,ee_velocity,contact,1,2,-1.5261731147766113,182
strike,1,ee_velocity,contact,1,3,-0.017216376960277557,182
strike,1,ee_velocity,contact,1,4,-0.06924803555011749,182
strike,1,ee_velocity,contact_phase3,pre,0,-0.7360695600509644,335
strike,1,ee_velocity,contact_phase3,pre,1,-1.8011679649353027,326
strike,1,ee_velocity,contact_phase3,pre,2,-0.03127423673868179,320
strike,1,ee_velocity,contact_phase3,pre,3,0.33977600932121277,319
strike,1,ee_velocity,contact_phase3,pre,4,0.1293376386165619,319
strike,1,ee_velocity,contact_phase3,during,0,-0.5298333168029785,194
strike,1,ee_velocity,contact_phase3,during,1,-0.4630592465400696,194
strike,1,ee_velocity,contact_phase3,during,2,-0.7813244462013245,193
strike,1,ee_velocity,contact_phase3,during,3,-0.2863795757293701,193
strike,1,ee_velocity,contact_phase3,during,4,-0.2942485511302948,193
strike,1,ee_velocity,contact_phase3,post,0,0.5701043009757996,1624
strike,1,ee_velocity,contact_phase3,post,1,0.5631759166717529,1619
strike,1,ee_velocity,contact_phase3,post,2,0.37397533655166626,1644
strike,1,ee_velocity,contact_phase3,post,3,0.6395090222358704,1592
strike,1,ee_velocity,contact_phase3,post,4,0.5285388827323914,1614
strike,1,ee_velocity,phase,phase=7,0,-8.072595596313477,1141
strike,1,ee_velocity,phase,phase=7,1,0.09358049929141998,1162
strike,1,ee_velocity,phase,phase=7,2,-1.107042908668518,1148
strike,1,ee_velocity,phase,phase=7,3,-1.1851165294647217,1144
strike,1,ee_velocity,phase,phase=7,4,-5.322627544403076,1172
strike,1,ee_velocity,phase,phase=0,0,0.021411865949630737,513
strike,1,ee_velocity,phase,phase=0,1,0.23712049424648285,512
strike,1,ee_velocity,phase,phase=0,2,-0.7741352915763855,516
strike,1,ee_velocity,phase,phase=0,3,0.24897688627243042,515
strike,1,ee_velocity,phase,phase=0,4,-0.3687833845615387,516
strike,1,ee_velocity,phase,phase=5,0,0.2648952007293701,463
strike,1,ee_velocity,phase,phase=5,1,0.3206014633178711,463
strike,1,ee_velocity,phase,phase=5,2,0.38292980194091797,453
strike,1,ee_velocity,phase,phase=5,3,-0.07325037568807602,453
strike,1,ee_velocity,phase,phase=5,4,0.27266550064086914,453
strike,1,ee_acceleration,all,all,0,-0.35056695342063904,2160
strike,1,ee_acceleration,all,all,1,-0.15940243005752563,2160
strike,1,ee_acceleration,all,all,2,-0.2278730422258377,2160
strike,1,ee_acceleration,all,all,3,-0.7136579751968384,2124
strike,1,ee_acceleration,all,all,4,-0.3904178738594055,2075
strike,1,ee_acceleration,contact,0,0,-1.1109057664871216,1989
strike,1,ee_acceleration,contact,0,1,-0.2596634328365326,1949
strike,1,ee_acceleration,contact,0,2,-0.1206112802028656,1936
strike,1,ee_acceleration,contact,0,3,-0.556597113609314,1955
strike,1,ee_acceleration,contact,0,4,-0.36187535524368286,1939
strike,1,ee_acceleration,contact,1,0,-23.88888931274414,182
strike,1,ee_acceleration,contact,1,1,-10.496623039245605,183
strike,1,ee_acceleration,contact,1,2,-21.030786514282227,182
strike,1,ee_acceleration,contact,1,3,-6.040749549865723,182
strike,1,ee_acceleration,contact,1,4,-7.064241886138916,182
strike,1,ee_acceleration,contact_phase3,pre,0,-6.899722099304199,335
strike,1,ee_acceleration,contact_phase3,pre,1,-3.3400728702545166,326
strike,1,ee_acceleration,contact_phase3,pre,2,-1.4507185220718384,320
strike,1,ee_acceleration,contact_phase3,pre,3,-1.2225008010864258,319
strike,1,ee_acceleration,contact_phase3,pre,4,-1.324328899383545,319
strike,1,ee_acceleration,contact_phase3,during,0,-18.140308380126953,194
strike,1,ee_acceleration,contact_phase3,during,1,-6.299463748931885,194
strike,1,ee_acceleration,contact_phase3,during,2,-14.641387939453125,193
strike,1,ee_acceleration,contact_phase3,during,3,-4.55568265914917,193
strike,1,ee_acceleration,contact_phase3,during,4,-5.43427038192749,193
strike,1,ee_acceleration,contact_phase3,post,0,-0.5232298970222473,1624
strike,1,ee_acceleration,contact_phase3,post,1,-0.38859421014785767,1619
strike,1,ee_acceleration,contact_phase3,post,2,-0.7848888635635376,1644
strike,1,ee_acceleration,contact_phase3,post,3,-0.15651261806488037,1592
strike,1,ee_acceleration,contact_phase3,post,4,-0.469468891620636,1614
strike,1,ee_acceleration,phase,phase=7,0,-2.4139702320098877,1141
strike,1,ee_acceleration,phase,phase=7,1,-0.3478880524635315,1162
strike,1,ee_acceleration,phase,phase=7,2,-0.24906383454799652,1148
strike,1,ee_acceleration,phase,phase=7,3,-0.7431164383888245,1144
strike,1,ee_acceleration,phase,phase=7,4,-10.316904067993164,1172
strike,1,ee_acceleration,phase,phase=0,0,-1.9167674779891968,513
strike,1,ee_acceleration,phase,phase=0,1,-3.376189947128296,512
strike,1,ee_acceleration,phase,phase=0,2,-3.2880780696868896,516
strike,1,ee_acceleration,phase,phase=0,3,-1.8529003858566284,515
strike,1,ee_acceleration,phase,phase=0,4,-1.476597785949707,516
strike,1,ee_acceleration,phase,phase=5,0,-0.0834052711725235,463
strike,1,ee_acceleration,phase,phase=5,1,-0.19209375977516174,463
strike,1,ee_acceleration,phase,phase=5,2,-0.5903189778327942,453
strike,1,ee_acceleration,phase,phase=5,3,-0.24812127649784088,453
strike,1,ee_acceleration,phase,phase=5,4,-0.3003601133823395,453
strike,1,contact_force_log1p_mag,all,all,0,0.08097833395004272,2160
strike,1,contact_force_log1p_mag,all,all,1,-1.1468055248260498,2160
strike,1,contact_force_log1p_mag,all,all,2,0.10406464338302612,2160
strike,1,contact_force_log1p_mag,all,all,3,0.18965303897857666,2124
strike,1,contact_force_log1p_mag,all,all,4,-0.08521831035614014,2075
strike,1,contact_force_log1p_mag,contact,0,0,-0.4325380325317383,1989
strike,1,contact_force_log1p_mag,contact,0,1,-1.89589524269104,1949
strike,1,contact_force_log1p_mag,contact,0,2,-0.30626237392425537,1936
strike,1,contact_force_log1p_mag,contact,0,3,-0.5505163669586182,1955
strike,1,contact_force_log1p_mag,contact,0,4,-0.6297683715820312,1939
strike,1,contact_force_log1p_mag,contact,1,0,-7.241046905517578,182
strike,1,contact_force_log1p_mag,contact,1,1,-2.6855990886688232,183
strike,1,contact_force_log1p_mag,contact,1,2,-4.721364498138428,182
strike,1,contact_force_log1p_mag,contact,1,3,-6.148158073425293,182
strike,1,contact_force_log1p_mag,contact,1,4,-3.293579578399658,182
strike,1,contact_force_log1p_mag,contact_phase3,pre,0,1.0,335
strike,1,contact_force_log1p_mag,contact_phase3,pre,1,1.0,326
strike,1,contact_force_log1p_mag,contact_phase3,pre,2,1.0,320
strike,1,contact_force_log1p_mag,contact_phase3,pre,3,1.0,319
strike,1,contact_force_log1p_mag,contact_phase3,pre,4,1.0,319
strike,1,contact_force_log1p_mag,contact_phase3,during,0,-5.968197345733643,194
strike,1,contact_force_log1p_mag,contact_phase3,during,1,-2.489516258239746,194
strike,1,contact_force_log1p_mag,contact_phase3,during,2,-19.18674659729004,193
strike,1,contact_force_log1p_mag,contact_phase3,during,3,-1.8353674411773682,193
strike,1,contact_force_log1p_mag,contact_phase3,during,4,-4.212454795837402,193
strike,1,contact_force_log1p_mag,contact_phase3,post,0,-2.813166618347168,1624
strike,1,contact_force_log1p_mag,contact_phase3,post,1,-3.8953680992126465,1619
strike,1,contact_force_log1p_mag,contact_phase3,post,2,-1.2072696685791016,1644
strike,1,contact_force_log1p_mag,contact_phase3,post,3,-0.41767561435699463,1592
strike,1,contact_force_log1p_mag,contact_phase3,post,4,-2.8108062744140625,1614
strike,1,contact_force_log1p_mag,phase,phase=7,0,1.0,1141
strike,1,contact_force_log1p_mag,phase,phase=7,1,1.0,1162
strike,1,contact_force_log1p_mag,phase,phase=7,2,1.0,1148
strike,1,contact_force_log1p_mag,phase,phase=7,3,1.0,1144
strike,1,contact_force_log1p_mag,phase,phase=7,4,1.0,1172
strike,1,contact_force_log1p_mag,phase,phase=0,0,0.014496088027954102,513
strike,1,contact_force_log1p_mag,phase,phase=0,1,0.11638253927230835,512
strike,1,contact_force_log1p_mag,phase,phase=0,2,0.2914109230041504,516
strike,1,contact_force_log1p_mag,phase,phase=0,3,0.262856125831604,515
strike,1,contact_force_log1p_mag,phase,phase=0,4,-0.21932518482208252,516
strike,1,contact_force_log1p_mag,phase,phase=5,0,-1.5236694812774658,463
strike,1,contact_force_log1p_mag,phase,phase=5,1,-0.3336062431335449,463
strike,1,contact_force_log1p_mag,phase,phase=5,2,-0.7823827266693115,453
strike,1,contact_force_log1p_mag,phase,phase=5,3,-0.3801778554916382,453
strike,1,contact_force_log1p_mag,phase,phase=5,4,-0.16044795513153076,453
strike,2,ee_position,all,all,0,0.9641233682632446,2160
strike,2,ee_position,all,all,1,0.9583618640899658,2160
strike,2,ee_position,all,all,2,0.9402231574058533,2160
strike,2,ee_position,all,all,3,0.9019641280174255,2124
strike,2,ee_position,all,all,4,0.9068569540977478,2075
strike,2,ee_position,contact,0,0,0.781653642654419,1989
strike,2,ee_position,contact,0,1,0.955073893070221,1949
strike,2,ee_position,contact,0,2,0.9612820148468018,1936
strike,2,ee_position,contact,0,3,0.9452385306358337,1955
strike,2,ee_position,contact,0,4,0.9067102074623108,1939
strike,2,ee_position,contact,1,0,0.7823255658149719,182
strike,2,ee_position,contact,1,1,0.954771876335144,183
strike,2,ee_position,contact,1,2,0.8439673781394958,182
strike,2,ee_position,contact,1,3,0.7775052785873413,182
strike,2,ee_position,contact,1,4,0.7882776260375977,182
strike,2,ee_position,contact_phase3,pre,0,0.6589112281799316,335
strike,2,ee_position,contact_phase3,pre,1,0.4501764476299286,326
strike,2,ee_position,contact_phase3,pre,2,0.9343206286430359,320
strike,2,ee_position,contact_phase3,pre,3,0.9132976531982422,319
strike,2,ee_position,contact_phase3,pre,4,0.9249632954597473,319
strike,2,ee_position,contact_phase3,during,0,0.8945999145507812,194
strike,2,ee_position,contact_phase3,during,1,0.9417186379432678,194
strike,2,ee_position,contact_phase3,during,2,0.7766339182853699,193
strike,2,ee_position,contact_phase3,during,3,0.8422611951828003,193
strike,2,ee_position,contact_phase3,during,4,0.7340142726898193,193
strike,2,ee_position,contact_phase3,post,0,0.9543032646179199,1624
strike,2,ee_position,contact_phase3,post,1,0.9536859393119812,1619
strike,2,ee_position,contact_phase3,post,2,0.9580644369125366,1644
strike,2,ee_position,contact_phase3,post,3,0.9657533168792725,1592
strike,2,ee_position,contact_phase3,post,4,0.9254060983657837,1614
strike,2,ee_position,phase,phase=7,0,0.2052898108959198,1141
strike,2,ee_position,phase,phase=7,1,0.18816953897476196,1162
strike,2,ee_position,phase,phase=7,2,0.7124494314193726,1148
strike,2,ee_position,phase,phase=7,3,0.4646665155887604,1144
strike,2,ee_position,phase,phase=7,4,0.33476826548576355,1172
strike,2,ee_position,phase,phase=0,0,0.9085468649864197,513
strike,2,ee_position,phase,phase=0,1,0.9447722434997559,512
strike,2,ee_position,phase,phase=0,2,0.904738187789917,516
strike,2,ee_position,phase,phase=0,3,0.8532426953315735,515
strike,2,ee_position,phase,phase=0,4,0.7560967803001404,516
strike,2,ee_position,phase,phase=5,0,0.8932268619537354,463
strike,2,ee_position,phase,phase=5,1,0.9377219080924988,463
strike,2,ee_position,phase,phase=5,2,0.9534725546836853,453
strike,2,ee_position,phase,phase=5,3,0.9535365700721741,453
strike,2,ee_position,phase,phase=5,4,0.9585370421409607,453
strike,2,ee_velocity,all,all,0,0.6294652819633484,2160
strike,2,ee_velocity,all,all,1,0.7164753079414368,2160
strike,2,ee_velocity,all,all,2,0.6619710922241211,2160
strike,2,ee_velocity,all,all,3,0.40370380878448486,2124
strike,2,ee_velocity,all,all,4,0.41719964146614075,2075
strike,2,ee_velocity,contact,0,0,0.6364732980728149,1989
strike,2,ee_velocity,contact,0,1,0.7238972187042236,1949
strike,2,ee_velocity,contact,0,2,0.7993133068084717,1936
strike,2,ee_velocity,contact,0,3,0.7538235783576965,1955
strike,2,ee_velocity,contact,0,4,0.7363648414611816,1939
strike,2,ee_velocity,contact,1,0,0.18948161602020264,182
strike,2,ee_velocity,contact,1,1,-0.3189493715763092,183
strike,2,ee_velocity,contact,1,2,-0.41229382157325745,182
strike,2,ee_velocity,contact,1,3,0.18512076139450073,182
strike,2,ee_velocity,contact,1,4,0.30240172147750854,182
strike,2,ee_velocity,contact_phase3,pre,0,-1.143772006034851,335
strike,2,ee_velocity,contact_phase3,pre,1,-0.9724304676055908,326
strike,2,ee_velocity,contact_phase3,pre,2,0.3157961070537567,320
strike,2,ee_velocity,contact_phase3,pre,3,0.3715548515319824,319
strike,2,ee_velocity,contact_phase3,pre,4,0.4489639699459076,319
strike,2,ee_velocity,contact_phase3,during,0,-1.3674542903900146,194
strike,2,ee_velocity,contact_phase3,during,1,0.2994450628757477,194
strike,2,ee_velocity,contact_phase3,during,2,-0.1512255072593689,193
strike,2,ee_velocity,contact_phase3,during,3,0.2819676697254181,193
strike,2,ee_velocity,contact_phase3,during,4,0.2623004615306854,193
strike,2,ee_velocity,contact_phase3,post,0,0.7579718828201294,1624
strike,2,ee_velocity,contact_phase3,post,1,0.738879919052124,1619
strike,2,ee_velocity,contact_phase3,post,2,0.638828456401825,1644
strike,2,ee_velocity,contact_phase3,post,3,0.6860979199409485,1592
strike,2,ee_velocity,contact_phase3,post,4,0.6658663153648376,1614
strike,2,ee_velocity,phase,phase=7,0,-0.4108221232891083,1141
strike,2,ee_velocity,phase,phase=7,1,0.4151582717895508,1162
strike,2,ee_velocity,phase,phase=7,2,-0.1523539423942566,1148
strike,2,ee_velocity,phase,phase=7,3,0.05917445197701454,1144
strike,2,ee_velocity,phase,phase=7,4,-0.059094157069921494,1172
strike,2,ee_velocity,phase,phase=0,0,0.32663097977638245,513
strike,2,ee_velocity,phase,phase=0,1,0.4229467511177063,512
strike,2,ee_velocity,phase,phase=0,2,-0.22088083624839783,516
strike,2,ee_velocity,phase,phase=0,3,0.5290055274963379,515
strike,2,ee_velocity,phase,phase=0,4,0.09649945795536041,516
strike,2,ee_velocity,phase,phase=5,0,0.35105133056640625,463
strike,2,ee_velocity,phase,phase=5,1,0.4716941714286804,463
strike,2,ee_velocity,phase,phase=5,2,0.41385018825531006,453
strike,2,ee_velocity,phase,phase=5,3,0.1526709944009781,453
strike,2,ee_velocity,phase,phase=5,4,0.4352356195449829,453
strike,2,ee_acceleration,all,all,0,-0.3368743360042572,2160
strike,2,ee_acceleration,all,all,1,-0.15751498937606812,2160
strike,2,ee_acceleration,all,all,2,-0.3615471422672272,2160
strike,2,ee_acceleration,all,all,3,-0.8847278356552124,2124
strike,2,ee_acceleration,all,all,4,-0.4190283417701721,2075
strike,2,ee_acceleration,contact,0,0,-1.0251671075820923,1989
strike,2,ee_acceleration,contact,0,1,-0.25195881724357605,1949
strike,2,ee_acceleration,contact,0,2,-0.2166411578655243,1936
strike,2,ee_acceleration,contact,0,3,-0.5744383335113525,1955
strike,2,ee_acceleration,contact,0,4,-0.2896091938018799,1939
strike,2,ee_acceleration,contact,1,0,-11.907953262329102,182
strike,2,ee_acceleration,contact,1,1,-5.591530799865723,183
strike,2,ee_acceleration,contact,1,2,-10.366741180419922,182
strike,2,ee_acceleration,contact,1,3,-5.942531108856201,182
strike,2,ee_acceleration,contact,1,4,-3.8641395568847656,182
strike,2,ee_acceleration,contact_phase3,pre,0,-5.159464359283447,335
strike,2,ee_acceleration,contact_phase3,pre,1,-2.777029514312744,326
strike,2,ee_acceleration,contact_phase3,pre,2,-1.4642552137374878,320
strike,2,ee_acceleration,contact_phase3,pre,3,-1.6227400302886963,319
strike,2,ee_acceleration,contact_phase3,pre,4,-0.8540149331092834,319
strike,2,ee_acceleration,contact_phase3,during,0,-9.335182189941406,194
strike,2,ee_acceleration,contact_phase3,during,1,-3.353759288787842,194
strike,2,ee_acceleration,contact_phase3,during,2,-13.604401588439941,193
strike,2,ee_acceleration,contact_phase3,during,3,-5.3530402183532715,193
strike,2,ee_acceleration,contact_phase3,during,4,-3.7513859272003174,193
strike,2,ee_acceleration,contact_phase3,post,0,-0.5149520039558411,1624
strike,2,ee_acceleration,contact_phase3,post,1,-0.15839464962482452,1619
strike,2,ee_acceleration,contact_phase3,post,2,-0.20322957634925842,1644
strike,2,ee_acceleration,contact_phase3,post,3,-0.1619420349597931,1592
strike,2,ee_acceleration,contact_phase3,post,4,-0.5964560508728027,1614
strike,2,ee_acceleration,phase,phase=7,0,-1.622961163520813,1141
strike,2,ee_acceleration,phase,phase=7,1,-0.5845385193824768,1162
strike,2,ee_acceleration,phase,phase=7,2,-0.1919897198677063,1148
strike,2,ee_acceleration,phase,phase=7,3,-0.12055951356887817,1144
strike,2,ee_acceleration,phase,phase=7,4,-3.626995325088501,1172
strike,2,ee_acceleration,phase,phase=0,0,-2.476191520690918,513
strike,2,ee_acceleration,phase,phase=0,1,-1.8996089696884155,512
strike,2,ee_acceleration,phase,phase=0,2,-2.6265804767608643,516
strike,2,ee_acceleration,phase,phase=0,3,-1.4894680976867676,515
strike,2,ee_acceleration,phase,phase=0,4,-3.338560104370117,516
strike,2,ee_acceleration,phase,phase=5,0,-0.27113083004951477,463
strike,2,ee_acceleration,phase,phase=5,1,-0.49964389204978943,463
strike,2,ee_acceleration,phase,phase=5,2,-0.43293797969818115,453
strike,2,ee_acceleration,phase,phase=5,3,-0.49448999762535095,453
strike,2,ee_acceleration,phase,phase=5,4,-0.18327756226062775,453
strike,2,contact_force_log1p_mag,all,all,0,0.1526784896850586,2160
strike,2,contact_force_log1p_mag,all,all,1,-1.0188665390014648,2160
strike,2,contact_force_log1p_mag,all,all,2,0.3122195601463318,2160
strike,2,contact_force_log1p_mag,all,all,3,0.3613733649253845,2124
strike,2,contact_force_log1p_mag,all,all,4,0.15918779373168945,2075
strike,2,contact_force_log1p_mag,contact,0,0,-0.3873777389526367,1989
strike,2,contact_force_log1p_mag,contact,0,1,-1.4277336597442627,1949
strike,2,contact_force_log1p_mag,contact,0,2,-0.1881471872329712,1936
strike,2,contact_force_log1p_mag,contact,0,3,-0.6578390598297119,1955
strike,2,contact_force_log1p_mag,contact,0,4,-0.6511276960372925,1939
strike,2,contact_force_log1p_mag,contact,1,0,-1.9999675750732422,182
strike,2,contact_force_log1p_mag,contact,1,1,-3.1840872764587402,183
strike,2,contact_force_log1p_mag,contact,1,2,-4.846098899841309,182
strike,2,contact_force_log1p_mag,contact,1,3,-3.1177000999450684,182
strike,2,contact_force_log1p_mag,contact,1,4,-4.812570571899414,182
strike,2,contact_force_log1p_mag,contact_phase3,pre,0,1.0,335
